"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045668","GO:0045668","negative regulation of osteoblast differentiation","2/459","68/18986",0.0294117647058824,1.21658336537229,0.281611921728741,0.492008571447128,0.755284258920861,0.715332698015235,"SEMA4D/CRIM1",2
"GO:0051055","GO:0051055","negative regulation of lipid biosynthetic process","2/459","68/18986",0.0294117647058824,1.21658336537229,0.281611921728741,0.492008571447128,0.755284258920861,0.715332698015235,"SCAP/ORMDL3",2
"GO:0055021","GO:0055021","regulation of cardiac muscle tissue growth","2/459","68/18986",0.0294117647058824,1.21658336537229,0.281611921728741,0.492008571447128,0.755284258920861,0.715332698015235,"MEF2C/NRG1",2
"GO:0006694","GO:0006694","steroid biosynthetic process","5/459","191/18986",0.0261780104712042,1.0828228906455,0.181073541317501,0.492036988035231,0.755284258920861,0.715332698015235,"SCAP/OSBPL1A/SRD5A3/QKI/HSD17B8",5
"GO:0030258","GO:0030258","lipid modification","5/459","191/18986",0.0261780104712042,1.0828228906455,0.181073541317501,0.492036988035231,0.755284258920861,0.715332698015235,"CYP3A5/DGKD/ECI1/B4GALNT1/SLC25A17",5
"GO:0048771","GO:0048771","tissue remodeling","5/459","191/18986",0.0261780104712042,1.0828228906455,0.181073541317501,0.492036988035231,0.755284258920861,0.715332698015235,"MEF2C/CSK/TIMP1/NOL3/ACVR2B",5
"GO:0061008","GO:0061008","hepaticobiliary system development","4/459","150/18986",0.0266666666666667,1.10303558460421,0.199410315644729,0.492503848021296,0.755284258920861,0.715332698015235,"UCP2/CADM1/PCK2/PCNA",4
"GO:0141091","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","10/459","397/18986",0.0251889168765743,1.04191018696871,0.132829926007948,0.49258583885669,0.755284258920861,0.715332698015235,"PTPRK/CSNK2B/FZD1/HSPA5/NBL1/CRIM1/HDAC2/TET1/ACVR2B/FKBP8",10
"GO:0001676","GO:0001676","long-chain fatty acid metabolic process","3/459","109/18986",0.0275229357798165,1.13845415842178,0.228171741942221,0.492737424059612,0.755284258920861,0.715332698015235,"QKI/GPX4/PTGDS",3
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity","3/459","109/18986",0.0275229357798165,1.13845415842178,0.228171741942221,0.492737424059612,0.755284258920861,0.715332698015235,"TIMP1/NOL3/SNCA",3
"GO:0090100","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","3/459","109/18986",0.0275229357798165,1.13845415842178,0.228171741942221,0.492737424059612,0.755284258920861,0.715332698015235,"CSNK2B/ACVR2B/FKBP8",3
"GO:0006402","GO:0006402","mRNA catabolic process","9/459","356/18986",0.0252808988764045,1.04571491517955,0.137052064696285,0.49327288913931,0.755284258920861,0.715332698015235,"CNOT6L/NUDT12/CNOT8/NANOS3/ELAVL4/ANGEL2/PAIP1/QKI/PUM2",9
"GO:0000303","GO:0000303","response to superoxide","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"UCP2",1
"GO:0001702","GO:0001702","gastrulation with mouth forming second","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"ACVR2B",1
"GO:0002726","GO:0002726","positive regulation of T cell cytokine production","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"MALT1",1
"GO:0002834","GO:0002834","regulation of response to tumor cell","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"DAPK1",1
"GO:0006541","GO:0006541","glutamine metabolic process","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"UCP2",1
"GO:0006972","GO:0006972","hyperosmotic response","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"XRCC5",1
"GO:0010165","GO:0010165","response to X-ray","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"XRCC5",1
"GO:0010592","GO:0010592","positive regulation of lamellipodium assembly","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"CDC42",1
"GO:0010714","GO:0010714","positive regulation of collagen metabolic process","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"HDAC2",1
"GO:0019359","GO:0019359","nicotinamide nucleotide biosynthetic process","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"NUDT12",1
"GO:0019363","GO:0019363","pyridine nucleotide biosynthetic process","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"NUDT12",1
"GO:0019433","GO:0019433","triglyceride catabolic process","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"DDHD2",1
"GO:0021801","GO:0021801","cerebral cortex radial glia-guided migration","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"CDK5",1
"GO:0022030","GO:0022030","telencephalon glial cell migration","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"CDK5",1
"GO:0031664","GO:0031664","regulation of lipopolysaccharide-mediated signaling pathway","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"TRIB1",1
"GO:0034643","GO:0034643","establishment of mitochondrion localization, microtubule-mediated","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"KIF1B",1
"GO:0034698","GO:0034698","response to gonadotropin","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"EFNA5",1
"GO:0043304","GO:0043304","regulation of mast cell degranulation","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"SPHK2",1
"GO:0047497","GO:0047497","mitochondrion transport along microtubule","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"KIF1B",1
"GO:0060117","GO:0060117","auditory receptor cell development","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"ANKRD24",1
"GO:0060586","GO:0060586","multicellular organismal-level iron ion homeostasis","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"PICALM",1
"GO:0070193","GO:0070193","synaptonemal complex organization","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"BAG6",1
"GO:0071480","GO:0071480","cellular response to gamma radiation","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"XRCC5",1
"GO:0071549","GO:0071549","cellular response to dexamethasone stimulus","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"PCK2",1
"GO:0086013","GO:0086013","membrane repolarization during cardiac muscle cell action potential","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"YWHAE",1
"GO:0097186","GO:0097186","amelogenesis","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"STIM1",1
"GO:0099558","GO:0099558","maintenance of synapse structure","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"ERC2",1
"GO:0099637","GO:0099637","neurotransmitter receptor transport","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"GRIPAP1",1
"GO:0150146","GO:0150146","cell junction disassembly","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"ABCC8",1
"GO:1903779","GO:1903779","regulation of cardiac conduction","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"TRPC1",1
"GO:2000319","GO:2000319","regulation of T-helper 17 cell differentiation","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"MALT1",1
"GO:2000819","GO:2000819","regulation of nucleotide-excision repair","1/459","28/18986",0.0357142857142857,1.47727980080921,0.397800114435158,0.496277819643114,0.755284258920861,0.715332698015235,"ACTL6B",1
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","5/459","192/18986",0.0260416666666667,1.07718318809005,0.169189267124792,0.496627865727611,0.755284258920861,0.715332698015235,"TCF7L2/OLFM1/QKI/HDAC2/TRIM28",5
"GO:1904018","GO:1904018","positive regulation of vasculature development","5/459","192/18986",0.0260416666666667,1.07718318809005,0.169189267124792,0.496627865727611,0.755284258920861,0.715332698015235,"RAMP2/CXCR4/STIM1/DDAH1/MYDGF",5
"GO:0051259","GO:0051259","protein complex oligomerization","7/459","275/18986",0.0254545454545455,1.05289760348584,0.139079441219075,0.498639477223671,0.756815673922513,0.716783107198233,"KCTD17/PRNP/JMJD6/NOL3/CRTC1/HSD17B8/SNCA",7
"GO:0001708","GO:0001708","cell fate specification","3/459","110/18986",0.0272727272727273,1.1281045751634,0.212087509123665,0.498819957935636,0.756815673922513,0.716783107198233,"MTA2/HDAC2/FKBP8",3
"GO:0010586","GO:0010586","miRNA metabolic process","3/459","110/18986",0.0272727272727273,1.1281045751634,0.212087509123665,0.498819957935636,0.756815673922513,0.716783107198233,"BCDIN3D/NGFR/QKI",3
"GO:0097306","GO:0097306","cellular response to alcohol","3/459","110/18986",0.0272727272727273,1.1281045751634,0.212087509123665,0.498819957935636,0.756815673922513,0.716783107198233,"ADCY5/EFNA5/SPHK2",3
"GO:1901890","GO:1901890","positive regulation of cell junction assembly","3/459","110/18986",0.0272727272727273,1.1281045751634,0.212087509123665,0.498819957935636,0.756815673922513,0.716783107198233,"EPHB2/SEMA4D/EFNA5",3
"GO:0035567","GO:0035567","non-canonical Wnt signaling pathway","2/459","69/18986",0.0289855072463768,1.19895172239588,0.260588478120104,0.499736384239612,0.756815673922513,0.716783107198233,"FZD1/CDC42",2
"GO:0045576","GO:0045576","mast cell activation","2/459","69/18986",0.0289855072463768,1.19895172239588,0.260588478120104,0.499736384239612,0.756815673922513,0.716783107198233,"PTGDS/SPHK2",2
"GO:0061180","GO:0061180","mammary gland epithelium development","2/459","69/18986",0.0289855072463768,1.19895172239588,0.260588478120104,0.499736384239612,0.756815673922513,0.716783107198233,"DDR1/ID2",2
"GO:0070918","GO:0070918","regulatory ncRNA processing","2/459","69/18986",0.0289855072463768,1.19895172239588,0.260588478120104,0.499736384239612,0.756815673922513,0.716783107198233,"BCDIN3D/PUM2",2
"GO:0006936","GO:0006936","muscle contraction","9/459","358/18986",0.0251396648044693,1.03987293241319,0.119879705676112,0.500007087571615,0.756815673922513,0.716783107198233,"GSN/CXCR4/TNNI1/MYL1/HCN4/ORMDL3/RAP1GDS1/TPM1/MAP2K3",9
"GO:0002218","GO:0002218","activation of innate immune response","8/459","317/18986",0.0252365930599369,1.04388225672323,0.124012981782445,0.501160888926646,0.756815673922513,0.716783107198233,"XRCC5/MARK4/GPATCH3/MFHAS1/ITCH/YWHAE/PUM2/RNF144A",8
"GO:0006109","GO:0006109","regulation of carbohydrate metabolic process","5/459","193/18986",0.0259067357512953,1.07160192804813,0.15736726871788,0.501203161883872,0.756815673922513,0.716783107198233,"CLK2/TCF7L2/RPTOR/BCKDK/SNCA",5
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production","5/459","193/18986",0.0259067357512953,1.07160192804813,0.15736726871788,0.501203161883872,0.756815673922513,0.716783107198233,"ABCC8/CD47/EPHB2/HDAC2/SPHK2",5
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","5/459","193/18986",0.0259067357512953,1.07160192804813,0.15736726871788,0.501203161883872,0.756815673922513,0.716783107198233,"ABCC8/CD47/EPHB2/HDAC2/SPHK2",5
"GO:0007093","GO:0007093","mitotic cell cycle checkpoint signaling","4/459","152/18986",0.0263157894736842,1.088521958491,0.172468830131846,0.50284213113804,0.756815673922513,0.716783107198233,"TAOK1/TAOK2/BRSK1/ETAA1",4
"GO:0061157","GO:0061157","mRNA destabilization","5/459","194/18986",0.0257731958762887,1.06607820676953,0.145606815734472,0.505762420762619,0.756815673922513,0.716783107198233,"CNOT6L/CNOT8/NANOS3/PAIP1/PUM2",5
"GO:0045765","GO:0045765","regulation of angiogenesis","9/459","360/18986",0.025,1.03409586056645,0.102802150614859,0.506716364502431,0.756815673922513,0.716783107198233,"TSPAN18/RAMP2/TSPAN12/CXCR4/ABCC8/STIM1/QKI/DDAH1/MYDGF",9
"GO:0006687","GO:0006687","glycosphingolipid metabolic process","2/459","70/18986",0.0285714285714286,1.18182384064737,0.239880136431939,0.507388406126476,0.756815673922513,0.716783107198233,"ST3GAL3/B4GALNT1",2
"GO:0044091","GO:0044091","membrane biogenesis","2/459","70/18986",0.0285714285714286,1.18182384064737,0.239880136431939,0.507388406126476,0.756815673922513,0.716783107198233,"CHMP3/EPHB2",2
"GO:0048645","GO:0048645","animal organ formation","2/459","70/18986",0.0285714285714286,1.18182384064737,0.239880136431939,0.507388406126476,0.756815673922513,0.716783107198233,"MEF2C/GNG5",2
"GO:0050854","GO:0050854","regulation of antigen receptor-mediated signaling pathway","2/459","70/18986",0.0285714285714286,1.18182384064737,0.239880136431939,0.507388406126476,0.756815673922513,0.716783107198233,"PRNP/MALT1",2
"GO:1901019","GO:1901019","regulation of calcium ion transmembrane transporter activity","2/459","70/18986",0.0285714285714286,1.18182384064737,0.239880136431939,0.507388406126476,0.756815673922513,0.716783107198233,"STIM1/CACNB3",2
"GO:0008064","GO:0008064","regulation of actin polymerization or depolymerization","4/459","153/18986",0.0261437908496732,1.08140743588648,0.15913258982333,0.50797667147033,0.756815673922513,0.716783107198233,"GSN/SNX9/TMSB4X/ARPC3",4
"GO:0010565","GO:0010565","regulation of cellular ketone metabolic process","4/459","153/18986",0.0261437908496732,1.08140743588648,0.15913258982333,0.50797667147033,0.756815673922513,0.716783107198233,"SCAP/BCKDK/SNCA/SIRT5",4
"GO:0050821","GO:0050821","protein stabilization","6/459","236/18986",0.0254237288135593,1.05162290905063,0.125605001325438,0.508103347123396,0.756815673922513,0.716783107198233,"PIH1D2/FLOT2/RAB21/CDC37L1/BAG6/CCT7",6
"GO:0000305","GO:0000305","response to oxygen radical","1/459","29/18986",0.0344827586206897,1.42633911802269,0.361641672507942,0.508473646248442,0.756815673922513,0.716783107198233,"UCP2",1
"GO:0001778","GO:0001778","plasma membrane repair","1/459","29/18986",0.0344827586206897,1.42633911802269,0.361641672507942,0.508473646248442,0.756815673922513,0.716783107198233,"CHMP3",1
"GO:0002092","GO:0002092","positive regulation of receptor internalization","1/459","29/18986",0.0344827586206897,1.42633911802269,0.361641672507942,0.508473646248442,0.756815673922513,0.716783107198233,"ARRB1",1
"GO:0003401","GO:0003401","axis elongation","1/459","29/18986",0.0344827586206897,1.42633911802269,0.361641672507942,0.508473646248442,0.756815673922513,0.716783107198233,"TRIM28",1
"GO:0006353","GO:0006353","DNA-templated transcription termination","1/459","29/18986",0.0344827586206897,1.42633911802269,0.361641672507942,0.508473646248442,0.756815673922513,0.716783107198233,"SMN1",1
"GO:0006910","GO:0006910","phagocytosis, recognition","1/459","29/18986",0.0344827586206897,1.42633911802269,0.361641672507942,0.508473646248442,0.756815673922513,0.716783107198233,"JMJD6",1
"GO:0010039","GO:0010039","response to iron ion","1/459","29/18986",0.0344827586206897,1.42633911802269,0.361641672507942,0.508473646248442,0.756815673922513,0.716783107198233,"SNCA",1
"GO:0016226","GO:0016226","iron-sulfur cluster assembly","1/459","29/18986",0.0344827586206897,1.42633911802269,0.361641672507942,0.508473646248442,0.756815673922513,0.716783107198233,"ISCA2",1
